ts,kama_L,ceo_L,ceo_S,TXF_abs,TXF_caa
2025-12-03 11:00:00,-120.0,-120.0,0.0,27738,27738
2025-12-03 11:30:00,3.0,3.0,0.0,27741,27741
2025-12-03 12:00:00,4.0,6.0,0.0,27747,27747
2025-12-03 12:30:00,0.0,11.0,0.0,27758,27758
2025-12-03 13:00:00,0.0,-25.0,0.0,27733,27733
2025-12-03 13:30:00,0.0,29.0,0.0,27762,27762
2025-12-03 14:00:00,0.0,-4.0,0.0,27758,27758
2025-12-03 15:30:00,0.0,-7.0,0.0,27751,27751
2025-12-03 16:00:00,0.0,-16.0,0.0,27735,27735
2025-12-03 16:30:00,0.0,-18.0,0.0,27717,27717
2025-12-03 17:00:00,0.0,29.0,0.0,27746,27746
2025-12-03 17:30:00,0.0,0.0,0.0,27746,27746
2025-12-03 18:00:00,0.0,25.0,0.0,27771,27771
2025-12-03 18:30:00,0.0,-1.0,0.0,27770,27770
2025-12-03 19:00:00,0.0,-20.0,0.0,27750,27750
2025-12-03 19:30:00,0.0,12.0,0.0,27762,27762
2025-12-03 20:00:00,0.0,7.0,0.0,27769,27769
2025-12-03 20:30:00,0.0,24.0,0.0,27793,27793
2025-12-03 21:00:00,0.0,19.0,0.0,27812,27812
2025-12-03 21:30:00,0.0,-6.0,0.0,27806,27806
2025-12-03 22:00:00,0.0,2.0,0.0,27808,27808
2025-12-03 22:30:00,0.0,-155.0,-2.0,27655,27655
2025-12-03 23:00:00,0.0,0.0,11.0,27644,27644
2025-12-03 23:30:00,0.0,0.0,-67.0,27711,27711
2025-12-04 00:00:00,0.0,0.0,-15.0,27726,27726
2025-12-04 00:30:00,0.0,0.0,-2.0,27728,27728
2025-12-04 01:00:00,0.0,0.0,58.0,27670,27670
2025-12-04 01:30:00,0.0,0.0,-54.0,27724,27724
2025-12-04 02:00:00,0.0,0.0,-11.0,27735,27735
2025-12-04 02:30:00,0.0,0.0,-33.0,27768,27768
2025-12-04 03:00:00,0.0,-2.0,-57.0,27823,27823
2025-12-04 03:30:00,0.0,-6.0,0.0,27817,27817
2025-12-04 04:00:00,-2.0,12.0,0.0,27829,27829
2025-12-04 04:30:00,25.0,25.0,0.0,27854,27854
2025-12-04 05:00:00,2.0,2.0,0.0,27856,27856
2025-12-04 09:00:00,-74.0,-74.0,0.0,27782,27782
2025-12-04 09:30:00,61.0,61.0,0.0,27843,27843
2025-12-04 10:00:00,-68.0,-68.0,0.0,27775,27775
2025-12-04 10:30:00,-32.0,-30.0,0.0,27745,27745
2025-12-04 11:00:00,0.0,13.0,0.0,27758,27758
2025-12-04 11:30:00,0.0,-33.0,0.0,27725,27725
2025-12-04 12:00:00,0.0,13.0,0.0,27738,27738
2025-12-04 12:30:00,0.0,-36.0,0.0,27702,27702
2025-12-04 13:00:00,0.0,56.0,0.0,27758,27758
2025-12-04 13:30:00,0.0,26.0,0.0,27784,27784
2025-12-04 14:00:00,0.0,15.0,0.0,27799,27799
2025-12-04 15:30:00,0.0,42.0,0.0,27841,27841
2025-12-04 16:00:00,0.0,8.0,0.0,27849,27849
2025-12-04 16:30:00,-2.0,-32.0,0.0,27817,27817
2025-12-04 17:00:00,-5.0,-5.0,0.0,27812,27812
2025-12-04 17:30:00,18.0,18.0,0.0,27830,27830
2025-12-04 18:00:00,5.0,5.0,0.0,27835,27835
2025-12-04 18:30:00,-9.0,-9.0,0.0,27826,27826
2025-12-04 19:00:00,-21.0,-21.0,0.0,27805,27805
2025-12-04 19:30:00,9.0,9.0,0.0,27814,27814
2025-12-04 20:00:00,17.0,17.0,0.0,27831,27831
2025-12-04 20:30:00,-1.0,-1.0,0.0,27830,27830
2025-12-04 21:00:00,0.0,0.0,0.0,27830,27830
2025-12-04 21:30:00,-17.0,-17.0,0.0,27813,27813
2025-12-04 22:00:00,-13.0,-13.0,0.0,27800,27800
2025-12-04 22:30:00,32.0,32.0,0.0,27832,27832
2025-12-04 23:00:00,-110.0,-108.0,0.0,27724,27724
2025-12-04 23:30:00,0.0,48.0,0.0,27772,27772
2025-12-05 00:00:00,0.0,0.0,0.0,27772,27772
2025-12-05 00:30:00,0.0,-13.0,0.0,27759,27759
2025-12-05 01:00:00,0.0,32.0,0.0,27791,27791
2025-12-05 01:30:00,0.0,-28.0,0.0,27763,27763
2025-12-05 02:00:00,0.0,7.0,0.0,27770,27770
2025-12-05 02:30:00,0.0,9.0,0.0,27779,27779
2025-12-05 03:00:00,0.0,-7.0,0.0,27772,27772
2025-12-05 03:30:00,0.0,-55.0,0.0,27717,27717
2025-12-05 04:00:00,0.0,49.0,0.0,27766,27766
2025-12-05 04:30:00,0.0,-32.0,0.0,27734,27734
2025-12-05 05:00:00,0.0,32.0,0.0,27766,27766
2025-12-05 09:00:00,0.0,64.0,0.0,27830,27830
2025-12-05 09:30:00,0.0,38.0,0.0,27868,27868
2025-12-05 10:00:00,-2.0,-27.0,0.0,27841,27841
2025-12-05 10:30:00,46.0,46.0,0.0,27887,27887
2025-12-05 11:00:00,-3.0,-3.0,0.0,27884,27884
2025-12-05 11:30:00,-34.0,-34.0,0.0,27850,27850
2025-12-05 12:00:00,4.0,4.0,0.0,27854,27854
2025-12-05 12:30:00,53.0,53.0,0.0,27907,27907
2025-12-05 13:00:00,32.0,32.0,0.0,27939,27939
2025-12-05 13:30:00,37.0,37.0,0.0,27976,27976
2025-12-05 14:00:00,40.0,40.0,0.0,28016,28016
2025-12-05 15:30:00,46.0,46.0,0.0,28062,28062
2025-12-05 16:00:00,-10.0,-10.0,0.0,28052,28052
2025-12-05 16:30:00,32.0,32.0,0.0,28084,28084
2025-12-05 17:00:00,-13.0,-13.0,0.0,28071,28071
2025-12-05 17:30:00,-2.0,-2.0,0.0,28069,28069
2025-12-05 18:00:00,-4.0,-4.0,0.0,28065,28065
